transaction_id,member_id,date,mcc,amount
T0000606,M00013,2025-10-18,5311,58.96
T0000607,M00013,2026-04-23,4511,121.82
T0000608,M00013,2026-07-15,5814,42.71
T0000609,M00013,2025-09-26,5722,519.99
T0000610,M00013,2025-07-24,3502,29.59
T0000611,M00013,2026-06-14,3002,547.46
T0000612,M00013,2026-05-01,3000,69.05
T0000613,M00013,2025-10-06,3502,16.85
T0000614,M00013,2025-08-11,4900,261.93
T0000615,M00013,2026-02-04,3502,75.63
T0000616,M00013,2026-05-13,5651,156.2
T0000617,M00013,2025-11-09,3501,226.75
T0000618,M00013,2026-06-26,5941,93.5
T0000619,M00013,2025-12-12,3000,36.88
T0000620,M00013,2026-06-15,4511,176.92
T0000621,M00013,2025-09-17,3502,66.74
T0000622,M00013,2026-02-06,5732,132.4
T0000623,M00013,2025-09-02,3001,7.74
T0000624,M00013,2025-12-05,5411,104.27
T0000625,M00013,2026-03-29,3501,35.21
T0000626,M00013,2025-10-13,3502,348.39
T0000627,M00013,2025-12-14,5812,124.35
T0000628,M00013,2025-08-09,3502,84.76
T0000629,M00013,2026-06-10,3002,108.45
T0000630,M00013,2026-03-19,5651,24.57
T0000631,M00013,2026-06-11,3001,338.07
T0000632,M00013,2026-05-06,3502,488.52
T0000633,M00014,2025-07-24,5722,98.78
T0000634,M00014,2026-01-05,4511,30.05
T0000635,M00014,2026-01-20,5941,69.47
T0000636,M00014,2026-06-07,5732,103.02
T0000637,M00014,2026-02-16,7011,44.97
T0000638,M00014,2026-01-20,3001,114.18
T0000639,M00014,2026-06-01,5722,90.59
T0000640,M00014,2026-06-09,5812,24.57
T0000641,M00014,2025-12-15,7011,112.03
T0000642,M00014,2025-10-11,4900,158.15
T0000643,M00014,2025-11-03,3503,79.16
T0000644,M00014,2026-06-01,5732,211.17
T0000645,M00014,2026-06-08,3501,19.74
T0000646,M00014,2025-10-13,5651,106.48
T0000647,M00014,2025-09-21,4511,20.69
T0000648,M00014,2026-01-07,5732,21.89
T0000649,M00014,2026-02-24,3503,35.48
T0000650,M00014,2026-01-06,5651,26.0
T0000651,M00014,2025-10-10,3000,38.55
T0000652,M00014,2025-10-04,5541,53.83
T0000653,M00014,2026-04-28,3502,154.03
T0000654,M00014,2026-04-28,5722,48.37
T0000655,M00014,2026-03-08,3002,13.66
T0000656,M00014,2026-03-08,5411,208.53
T0000657,M00014,2026-05-10,5651,28.87
T0000658,M00014,2026-04-29,3503,62.88
T0000659,M00014,2026-03-04,3503,104.22
T0000660,M00014,2026-02-20,5411,81.42
T0000661,M00014,2026-06-14,3501,199.17
T0000662,M00014,2026-03-17,3000,107.66
T0000663,M00014,2025-09-06,5411,28.18
T0000664,M00014,2025-09-22,5814,589.08
T0000665,M00014,2025-12-01,5941,80.99
T0000666,M00014,2026-05-15,3002,57.55
T0000667,M00014,2026-07-20,3502,174.85
T0000668,M00014,2026-02-03,3502,85.58
T0000669,M00014,2026-02-05,7011,99.41
T0000670,M00014,2026-02-02,3503,806.08
T0000671,M00014,2025-08-24,5722,50.65
T0000672,M00014,2026-02-20,4511,48.53
T0000673,M00014,2025-09-18,5814,74.93
T0000674,M00014,2025-11-20,4511,194.71
T0000675,M00014,2026-04-24,3502,14.78
T0000676,M00015,2026-02-10,3002,9.34
T0000677,M00015,2025-08-02,5411,37.07
T0000678,M00015,2025-10-02,3000,13.01
T0000679,M00015,2026-02-07,3502,43.6
T0000680,M00015,2026-03-02,3502,110.22
T0000681,M00015,2026-01-18,5941,27.36
T0000682,M00015,2025-10-08,5814,16.01
T0000683,M00015,2025-09-23,4900,71.47
T0000684,M00015,2026-04-22,4900,157.99
T0000685,M00015,2026-07-10,7011,12.24
T0000686,M00015,2025-07-26,5814,151.45
T0000687,M00015,2025-12-11,3002,151.0
T0000688,M00015,2025-08-03,5651,173.14
T0000689,M00015,2025-12-26,5411,225.54
T0000690,M00015,2026-05-13,3002,603.06
T0000691,M00015,2026-03-22,3001,46.71
T0000692,M00015,2025-08-20,5722,74.41
T0000693,M00015,2025-12-19,3502,43.97
T0000694,M00015,2026-06-16,7011,66.82
T0000695,M00015,2025-09-20,5411,308.86
T0000696,M00015,2025-09-28,3502,17.37
T0000697,M00015,2025-10-23,5541,28.19
T0000698,M00015,2025-08-03,3503,264.33
T0000699,M00015,2025-10-18,5311,184.94
T0000700,M00015,2026-01-20,4900,46.38
T0000701,M00015,2025-09-22,5651,156.71
T0000702,M00015,2026-05-29,3000,93.8
T0000703,M00015,2025-08-21,3501,298.95
T0000704,M00015,2026-04-29,5311,71.84
T0000705,M00015,2025-10-08,3502,185.98
T0000706,M00015,2026-02-04,3503,936.37
T0000707,M00016,2026-05-30,5732,121.28
T0000708,M00016,2026-06-03,3001,70.06
T0000709,M00016,2026-04-01,5541,137.34
T0000710,M00016,2025-10-31,4900,46.28
T0000711,M00016,2025-09-29,3000,726.3
T0000712,M00016,2025-12-07,3501,79.84
T0000713,M00016,2026-01-04,7011,50.76
T0000714,M00016,2025-08-10,5541,28.91
T0000715,M00016,2026-05-07,3501,199.78
T0000716,M00016,2026-07-11,5411,158.73
T0000717,M00016,2026-05-31,3002,40.55
T0000718,M00016,2025-12-23,5651,118.68
T0000719,M00016,2026-05-25,5722,14.75
T0000720,M00016,2026-01-26,3002,80.24
T0000721,M00016,2026-01-29,7011,104.87
T0000722,M00016,2026-04-09,5541,367.72
T0000723,M00016,2025-11-18,3501,30.85
T0000724,M00016,2025-11-22,5941,18.57
T0000725,M00016,2025-12-11,7011,27.24
T0000726,M00016,2026-02-10,5651,17.52
T0000727,M00016,2026-02-20,5311,253.83
T0000728,M00016,2025-07-25,5941,313.76
T0000729,M00016,2026-07-12,4511,91.86
T0000730,M00016,2025-08-26,5941,226.17
T0000731,M00016,2025-08-11,5812,76.25
T0000732,M00016,2026-03-21,5541,60.64
T0000733,M00016,2026-04-25,4900,47.8
T0000734,M00016,2026-05-03,4511,48.89
T0000735,M00016,2025-10-10,3503,14.19
T0000736,M00016,2025-11-29,3000,86.86
T0000737,M00016,2025-12-28,5812,64.05
T0000738,M00016,2026-04-19,3503,140.52
T0000739,M00016,2026-01-02,5732,73.22
T0000740,M00017,2025-09-12,5814,56.67
T0000741,M00017,2025-12-05,3503,27.91
T0000742,M00017,2026-01-05,5732,71.68
T0000743,M00017,2025-07-28,5814,139.52
T0000744,M00017,2026-04-09,3001,21.26
T0000745,M00017,2025-07-28,5651,72.78
T0000746,M00017,2025-10-01,5941,84.19
T0000747,M00017,2025-10-22,5812,32.52
T0000748,M00017,2026-01-17,4511,37.05
T0000749,M00017,2026-04-14,7011,83.98
T0000750,M00017,2026-05-26,3001,21.47
T0000751,M00017,2025-08-14,5411,94.63
T0000752,M00017,2025-10-26,4511,27.24
T0000753,M00017,2025-09-21,3502,193.03
T0000754,M00017,2025-09-14,3502,690.78
T0000755,M00017,2025-09-26,5941,28.2
T0000756,M00017,2026-01-26,3501,113.77
T0000757,M00017,2025-12-01,5812,32.24
T0000758,M00017,2025-08-13,3002,188.85
T0000759,M00017,2025-09-12,5651,18.82
T0000760,M00017,2025-08-13,5722,107.83
T0000761,M00017,2026-02-13,5941,27.85
T0000762,M00017,2026-03-23,3002,54.22
T0000763,M00017,2026-05-25,5812,23.78
T0000764,M00017,2026-01-13,5722,151.77
T0000765,M00017,2025-11-04,3502,28.88
T0000766,M00017,2025-12-21,5722,115.81
T0000767,M00017,2025-10-02,3502,47.27
T0000768,M00017,2025-12-19,5812,59.47
T0000769,M00017,2025-11-16,4900,77.3
T0000770,M00017,2025-08-02,5812,31.13
T0000771,M00017,2025-10-12,5812,82.3
T0000772,M00017,2025-11-15,3002,308.07
T0000773,M00017,2026-05-13,5812,30.63
T0000774,M00017,2026-02-12,7011,215.25
T0000775,M00017,2025-09-09,5311,298.3
T0000776,M00017,2026-01-21,5732,29.48
T0000777,M00017,2025-11-17,5722,15.56
T0000778,M00017,2026-04-15,3502,90.19
T0000779,M00017,2025-10-09,5541,38.57
T0000780,M00017,2025-08-23,5411,432.08
T0000781,M00017,2025-12-26,5411,69.05
T0000782,M00017,2025-12-23,7011,29.9
T0000783,M00017,2025-11-15,5812,21.18
T0000784,M00017,2026-06-11,5732,198.32
T0000785,M00017,2026-04-02,3002,37.67
T0000786,M00017,2026-07-07,3001,69.67
T0000787,M00017,2026-03-30,4900,173.43
T0000788,M00017,2026-02-26,5812,41.09
T0000789,M00017,2025-12-01,5411,63.69
T0000790,M00017,2025-10-15,5541,65.59
T0000791,M00017,2026-05-27,5941,132.07
T0000792,M00017,2026-03-08,4900,120.39
T0000793,M00017,2026-01-17,4900,53.51
T0000794,M00017,2026-07-02,7011,71.07
T0000795,M00018,2025-10-17,5814,45.98
T0000796,M00018,2025-12-18,5941,442.39
T0000797,M00018,2025-08-23,3000,27.56
T0000798,M00018,2026-02-21,5311,30.78
T0000799,M00018,2025-12-05,3001,27.92
T0000800,M00018,2026-01-26,5651,137.63
T0000801,M00018,2025-12-11,5941,104.43
T0000802,M00018,2026-03-24,5814,56.91
T0000803,M00018,2025-09-25,3501,26.63
T0000804,M00018,2025-07-25,3503,73.14
T0000805,M00018,2026-04-30,5722,13.95
T0000806,M00018,2026-04-09,5814,76.97
T0000807,M00018,2026-06-23,3501,159.42
T0000808,M00018,2025-10-24,3001,19.08
T0000809,M00018,2025-09-21,4900,14.4
T0000810,M00018,2026-04-28,4511,323.58
T0000811,M00018,2025-07-28,3002,36.17
T0000812,M00018,2026-02-25,3001,207.67
T0000813,M00018,2025-11-02,5941,57.17
T0000814,M00018,2026-05-15,3503,56.72
T0000815,M00018,2026-06-23,3001,103.38
T0000816,M00018,2025-08-22,5722,27.55
T0000817,M00018,2025-07-29,5722,76.13
T0000818,M00018,2026-03-18,5722,45.54
T0000819,M00018,2025-07-24,4511,17.81
T0000820,M00018,2026-03-19,3502,93.46
T0000821,M00018,2025-11-15,5722,51.25
T0000822,M00018,2025-10-01,3001,57.0
T0000823,M00018,2025-09-05,3503,19.88
T0000824,M00018,2026-01-12,7011,327.47
T0000825,M00018,2026-06-15,5651,160.25
T0000826,M00018,2025-12-29,5541,174.89
T0000827,M00018,2026-03-03,3501,49.13
T0000828,M00018,2025-12-03,5411,11.83
T0000829,M00018,2026-02-06,5732,470.09
T0000830,M00018,2026-06-06,7011,62.73
T0000831,M00018,2025-09-01,3501,31.54
T0000832,M00018,2026-06-21,4900,101.17
T0000833,M00018,2026-01-01,5814,214.25
T0000834,M00018,2025-12-16,5814,65.17
T0000835,M00018,2025-11-12,3001,239.51
T0000836,M00018,2026-02-08,3002,196.96
T0000837,M00018,2026-02-01,4900,22.73
T0000838,M00018,2025-10-01,5722,33.99
T0000839,M00018,2025-10-07,5411,173.74
T0000840,M00018,2026-01-29,5311,4.43
T0000841,M00019,2026-06-30,5941,57.43
T0000842,M00019,2025-09-06,7011,49.46
T0000843,M00019,2026-07-15,5941,46.61
T0000844,M00019,2026-05-04,7011,38.39
T0000845,M00019,2025-12-02,5732,22.26
T0000846,M00019,2025-12-16,5814,659.78
T0000847,M00019,2025-08-05,5722,431.58
T0000848,M00019,2025-08-25,3002,20.86
T0000849,M00019,2026-05-03,3001,324.45
T0000850,M00019,2026-06-06,3501,44.73
T0000851,M00019,2026-03-17,5651,75.88
T0000852,M00019,2026-01-14,5812,62.6
T0000853,M00019,2026-06-27,3502,34.48
T0000854,M00019,2025-09-06,3002,178.37
T0000855,M00019,2025-07-30,3000,75.63
T0000856,M00019,2025-12-16,5651,41.41
T0000857,M00019,2025-07-28,5941,18.09
T0000858,M00019,2026-07-23,5814,27.29
T0000859,M00019,2025-11-21,5651,12.92
T0000860,M00019,2026-05-17,3000,67.51
T0000861,M00019,2025-10-31,7011,20.15
T0000862,M00019,2026-07-19,5732,51.13
T0000863,M00019,2025-08-01,4511,262.46
T0000864,M00019,2026-05-23,3503,221.25
T0000865,M00019,2025-08-02,5722,64.57
T0000866,M00019,2025-11-21,5651,61.12
T0000867,M00019,2026-03-28,3502,436.97
T0000868,M00019,2026-06-08,5941,112.25
T0000869,M00019,2026-06-01,4511,48.05
T0000870,M00019,2026-01-16,3002,16.02
T0000871,M00019,2026-05-14,3502,98.88
T0000872,M00019,2026-05-16,5722,152.83
T0000873,M00019,2026-06-18,5541,35.46
T0000874,M00019,2025-10-08,5732,89.23
T0000875,M00019,2025-09-14,5812,46.36
T0000876,M00019,2025-12-10,3501,55.48
T0000877,M00019,2026-04-05,5722,5.54
T0000878,M00019,2025-12-25,7011,53.42
T0000879,M00019,2026-04-03,5651,175.8
T0000880,M00019,2026-06-02,5722,35.47
T0000881,M00019,2026-05-21,3502,70.28
T0000882,M00019,2026-01-25,3503,31.31
T0000883,M00019,2026-02-12,5722,95.63
T0000884,M00020,2026-03-19,3001,252.79
T0000885,M00020,2025-08-27,5651,168.84
T0000886,M00020,2026-03-18,4900,36.42
T0000887,M00020,2025-09-19,3002,109.7
T0000888,M00020,2025-08-04,5732,114.14
T0000889,M00020,2025-08-20,3002,126.76
T0000890,M00020,2026-04-09,5541,12.25
T0000891,M00020,2025-09-16,5541,182.47
T0000892,M00020,2026-04-18,3502,37.72
T0000893,M00020,2026-02-22,5311,46.63
T0000894,M00020,2026-03-23,5411,932.51
T0000895,M00020,2026-01-07,5941,90.19
T0000896,M00020,2026-03-22,5411,45.32
T0000897,M00020,2025-08-31,5651,7.35
T0000898,M00020,2025-10-26,5732,267.67
T0000899,M00020,2026-01-20,4511,17.37
T0000900,M00020,2026-05-17,3502,24.45
T0000901,M00020,2025-10-05,3503,47.88
T0000902,M00020,2026-01-17,4900,274.9
T0000903,M00020,2025-08-08,5812,144.49
T0000904,M00020,2025-11-24,5651,56.95
T0000905,M00020,2026-07-15,5651,90.77
T0000906,M00020,2026-07-16,3001,36.58
T0000907,M00020,2026-04-04,5311,76.68
T0000908,M00020,2026-06-23,3502,71.76
T0000909,M00020,2025-11-06,3002,175.7
T0000910,M00020,2025-09-05,5541,175.42
T0000911,M00020,2025-12-23,3503,109.29
T0000912,M00020,2025-07-29,3502,46.42
T0000913,M00020,2026-06-11,4900,140.03
T0000914,M00020,2025-10-21,5722,60.83
T0000915,M00020,2026-03-03,5651,22.6
T0000916,M00020,2026-02-15,5651,44.55
T0000917,M00020,2025-11-04,5814,72.57
T0000918,M00020,2026-05-05,4900,165.71
T0000919,M00021,2026-02-06,3502,55.5
T0000920,M00021,2025-09-26,5651,74.7
T0000921,M00021,2026-02-15,3503,80.31
T0000922,M00021,2026-03-23,5311,167.31
T0000923,M00021,2026-03-20,5651,184.74
T0000924,M00021,2025-12-13,5941,36.81
T0000925,M00021,2025-12-03,5311,36.01
T0000926,M00021,2026-02-15,5812,23.57
T0000927,M00021,2026-05-23,5732,134.13
T0000928,M00021,2025-07-26,5722,283.96
T0000929,M00021,2025-07-29,5732,48.66
T0000930,M00021,2026-05-01,5411,52.38
T0000931,M00021,2026-01-27,5541,289.1
T0000932,M00021,2025-11-01,3001,110.56
T0000933,M00021,2026-04-29,3501,103.16
T0000934,M00021,2026-05-20,3001,20.27
T0000935,M00021,2026-05-24,5732,131.46
T0000936,M00021,2026-02-02,3503,26.33
T0000937,M00021,2026-03-06,5541,21.46
T0000938,M00021,2026-06-21,3001,47.15
T0000939,M00021,2025-07-24,5651,37.12
T0000940,M00021,2025-11-11,7011,53.43
T0000941,M00021,2025-11-04,3501,15.78
T0000942,M00021,2026-06-25,5411,173.96
T0000943,M00021,2025-10-06,5812,205.96
T0000944,M00021,2026-01-16,5812,9.51
T0000945,M00021,2026-03-15,5941,177.41
T0000946,M00021,2025-10-03,5941,29.65
T0000947,M00021,2026-03-29,5541,157.11
T0000948,M00021,2026-07-22,5311,62.27
T0000949,M00021,2026-07-17,3000,68.63
T0000950,M00021,2026-06-30,5411,55.42
T0000951,M00021,2026-01-18,3502,224.11
T0000952,M00021,2026-05-08,5812,19.31
T0000953,M00021,2026-07-05,4900,122.47
T0000954,M00021,2025-07-23,3503,200.6
T0000955,M00021,2026-03-31,4511,136.5
T0000956,M00021,2026-03-18,3503,681.77
T0000957,M00021,2026-02-10,3001,39.29
T0000958,M00021,2026-06-14,3501,173.7
T0000959,M00021,2026-05-23,5541,59.97
T0000960,M00021,2025-08-13,5311,228.93
T0000961,M00021,2026-04-23,3000,66.18
T0000962,M00021,2025-11-01,5311,45.25
T0000963,M00021,2025-12-30,5651,246.18
T0000964,M00022,2025-11-27,3002,39.77
T0000965,M00022,2026-02-14,4511,123.85
T0000966,M00022,2026-06-09,4900,268.28
T0000967,M00022,2025-12-02,5732,74.52
T0000968,M00022,2026-01-16,5814,249.19
T0000969,M00022,2026-02-24,3002,17.15
T0000970,M00022,2025-09-08,3000,42.81
T0000971,M00022,2025-11-28,3501,49.97
T0000972,M00022,2025-09-24,5411,59.47
T0000973,M00022,2026-04-14,4900,72.54
T0000974,M00022,2026-03-20,5722,133.07
T0000975,M00022,2026-07-20,3503,42.74
T0000976,M00022,2026-07-11,3000,76.63
T0000977,M00022,2025-10-19,3501,63.74
T0000978,M00022,2025-09-01,5732,26.42
T0000979,M00022,2026-02-02,5732,59.52
T0000980,M00022,2025-08-21,3502,57.76
T0000981,M00022,2026-02-16,5941,56.54
T0000982,M00022,2026-04-09,5541,68.84
T0000983,M00022,2026-03-24,3503,71.93
T0000984,M00022,2025-11-14,5311,43.28
T0000985,M00022,2026-05-12,3001,238.11
T0000986,M00022,2026-06-06,5311,20.71
T0000987,M00022,2026-03-27,5541,32.43
T0000988,M00022,2025-12-24,3501,1074.88
T0000989,M00022,2025-12-01,5651,23.62
T0000990,M00022,2025-09-29,5941,17.22
T0000991,M00022,2025-11-07,5722,139.0
T0000992,M00022,2025-08-31,3502,8.36
T0000993,M00022,2026-06-15,5311,52.71
T0000994,M00022,2025-12-13,5722,570.11
T0000995,M00022,2026-03-24,3002,14.23
T0000996,M00022,2026-03-12,4511,9.19
T0000997,M00022,2026-01-03,4511,14.89
T0000998,M00022,2026-02-11,7011,163.75
T0000999,M00022,2026-03-06,3000,205.36
T0001000,M00022,2026-06-15,5814,39.94
T0001001,M00022,2026-05-15,5941,132.05
T0001002,M00022,2026-05-05,5941,267.8
T0001003,M00023,2026-04-30,7011,398.36
T0001004,M00023,2025-11-27,4511,29.34
T0001005,M00023,2025-12-27,5941,43.52
T0001006,M00023,2025-10-22,3501,51.47
T0001007,M00023,2026-04-08,7011,55.27
T0001008,M00023,2026-02-16,7011,204.16
T0001009,M00023,2026-03-10,5941,238.51
T0001010,M00023,2026-06-07,5812,56.17
T0001011,M00023,2025-08-06,3002,200.03
T0001012,M00023,2025-07-28,5311,95.36
T0001013,M00023,2026-04-04,4511,71.13
T0001014,M00023,2026-05-09,5651,165.1
T0001015,M00023,2025-07-24,3000,71.68
T0001016,M00023,2026-01-22,3502,522.07
T0001017,M00023,2025-11-03,5311,15.82
T0001018,M00023,2025-08-11,3002,39.84
T0001019,M00023,2026-03-12,5812,58.76
T0001020,M00023,2026-07-08,3502,103.49
T0001021,M00023,2025-12-04,4900,236.98
T0001022,M00023,2025-10-15,3000,65.08
T0001023,M00023,2026-06-05,7011,16.08
T0001024,M00023,2026-06-01,5722,154.86
T0001025,M00023,2026-05-22,5732,141.88
T0001026,M00023,2026-06-22,3000,9.57
T0001027,M00023,2026-05-18,5814,66.43
T0001028,M00023,2025-12-30,3501,13.6
T0001029,M00023,2025-08-06,5651,34.31
T0001030,M00023,2025-09-28,3001,27.04
T0001031,M00023,2026-06-15,5732,149.79
T0001032,M00023,2026-06-20,5814,74.95
T0001033,M00023,2025-08-27,7011,18.44
T0001034,M00023,2026-05-19,5651,160.78
T0001035,M00023,2026-02-04,5941,15.9
T0001036,M00023,2026-07-02,7011,92.77
T0001037,M00023,2026-06-28,5812,29.55
T0001038,M00023,2025-10-03,3503,46.26
T0001039,M00023,2026-01-02,5411,110.42
T0001040,M00023,2026-07-08,3502,112.33
T0001041,M00023,2025-08-08,3503,253.91
T0001042,M00023,2026-04-26,3501,61.42
T0001043,M00023,2026-04-05,5812,90.6
T0001044,M00023,2026-03-05,3001,43.05
T0001045,M00024,2025-12-07,5722,80.0
T0001046,M00024,2026-07-06,3000,10.98
T0001047,M00024,2025-08-26,3002,92.9
T0001048,M00024,2025-11-10,3503,96.02
T0001049,M00024,2025-10-15,5411,33.78
T0001050,M00024,2026-06-22,5651,18.46
T0001051,M00024,2026-03-02,3502,291.74
T0001052,M00024,2026-05-14,3503,109.01
T0001053,M00024,2026-04-12,5541,53.03
T0001054,M00024,2026-03-18,4900,21.39
T0001055,M00024,2026-07-14,3502,29.32
T0001056,M00024,2025-07-23,3501,245.33
T0001057,M00024,2025-11-20,4900,76.53
T0001058,M00024,2025-11-17,3501,38.45
T0001059,M00024,2025-10-07,5541,111.02
T0001060,M00024,2026-02-09,3502,29.54
T0001061,M00024,2026-03-07,5812,299.12
T0001062,M00024,2026-07-10,4511,257.96
T0001063,M00024,2025-09-21,3000,41.82
T0001064,M00024,2026-07-08,3001,35.56
T0001065,M00024,2026-06-24,5411,4.86
T0001066,M00024,2025-10-25,3501,15.16
T0001067,M00024,2025-09-27,3000,17.47
T0001068,M00024,2026-05-03,5941,76.34
T0001069,M00024,2026-03-19,3000,48.12
T0001070,M00024,2026-03-09,4900,17.37
T0001071,M00024,2026-06-25,3000,50.34
T0001072,M00024,2025-10-02,3502,110.54
T0001073,M00024,2026-01-23,5812,113.05
T0001074,M00024,2026-04-24,3000,9.98
T0001075,M00024,2025-09-23,4511,58.66
T0001076,M00024,2025-07-31,3501,16.72
T0001077,M00024,2025-09-24,5732,164.31
T0001078,M00024,2025-07-28,3501,146.08
T0001079,M00024,2025-10-06,5722,27.17
T0001080,M00024,2025-10-08,5814,31.0
T0001081,M00024,2025-11-13,4900,42.04
T0001082,M00024,2026-02-15,5812,7.01
T0001083,M00024,2025-11-14,5311,93.31
T0001084,M00024,2026-06-07,5311,50.76
T0001085,M00024,2026-03-26,3000,175.95
T0001086,M00024,2026-07-13,5541,22.23
T0001087,M00024,2025-11-21,5732,35.91
T0001088,M00025,2026-02-04,5814,20.45
T0001089,M00025,2026-05-18,4511,180.54
T0001090,M00025,2026-04-24,4511,33.17
T0001091,M00025,2026-06-23,5732,75.5
T0001092,M00025,2026-05-09,5722,45.57
T0001093,M00025,2026-05-28,5541,18.74
T0001094,M00025,2026-01-18,5651,56.36
T0001095,M00025,2026-01-13,3502,121.4
T0001096,M00025,2025-09-26,5941,19.93
T0001097,M00025,2026-02-01,3002,149.77
T0001098,M00025,2026-02-08,5722,28.51
T0001099,M00025,2026-05-04,3503,41.14
T0001100,M00025,2025-08-30,5411,113.37
T0001101,M00025,2025-08-25,4511,34.35
T0001102,M00025,2026-04-25,4900,69.24
T0001103,M00025,2025-08-02,3501,48.68
T0001104,M00025,2026-03-31,5812,75.9
T0001105,M00025,2026-01-11,3002,6.17
T0001106,M00025,2025-08-05,3002,10.7
T0001107,M00025,2026-05-19,5812,123.47
T0001108,M00025,2026-07-23,3502,188.14
T0001109,M00025,2025-10-06,5311,26.83
T0001110,M00025,2026-04-21,4511,52.25
T0001111,M00025,2025-09-13,3000,89.54
T0001112,M00025,2025-08-30,5941,133.38
T0001113,M00025,2025-11-11,5722,8.78
T0001114,M00025,2026-02-04,5651,27.49
T0001115,M00025,2026-03-24,3501,47.82
T0001116,M00025,2026-02-10,5812,134.71
T0001117,M00025,2025-09-01,5651,811.13
T0001118,M00025,2025-07-26,4511,53.09
T0001119,M00025,2025-12-07,5732,16.33
T0001120,M00025,2026-03-10,5814,99.71
T0001121,M00025,2026-03-18,5651,249.88
T0001122,M00025,2026-01-25,3001,74.29
T0001123,M00025,2026-05-29,5732,26.93
T0001124,M00025,2026-06-29,3502,173.82
T0001125,M00025,2025-12-11,3503,129.48
T0001126,M00025,2026-04-29,3503,23.9
T0001127,M00025,2025-11-13,3502,97.65
T0001128,M00025,2026-01-25,4900,180.78
T0001129,M00025,2026-01-12,5941,217.43
T0001130,M00026,2025-11-20,3000,103.4
T0001131,M00026,2026-05-01,7011,16.95
T0001132,M00026,2026-06-16,5311,193.52
T0001133,M00026,2026-02-23,5732,51.52
T0001134,M00026,2026-02-10,3001,237.12
T0001135,M00026,2026-05-31,5651,109.01
T0001136,M00026,2026-01-29,5812,19.62
T0001137,M00026,2026-01-12,5812,277.17
T0001138,M00026,2026-06-15,4900,314.58
T0001139,M00026,2026-06-06,4511,161.14
T0001140,M00026,2025-09-22,5411,31.14
T0001141,M00026,2025-07-28,5732,49.11
T0001142,M00026,2025-12-15,5812,77.12
T0001143,M00026,2025-09-16,3503,32.99
T0001144,M00026,2026-05-04,5311,362.25
T0001145,M00026,2026-06-02,4511,77.04
T0001146,M00026,2026-04-09,5814,4.47
T0001147,M00026,2025-12-26,4900,93.63
T0001148,M00026,2025-10-20,3001,47.08
T0001149,M00026,2025-08-19,3002,61.87
T0001150,M00026,2026-02-21,3000,46.13
T0001151,M00026,2026-06-04,5311,149.46
T0001152,M00026,2026-01-03,4900,204.32
T0001153,M00026,2025-11-14,5722,88.5
T0001154,M00026,2026-06-26,3501,47.5
T0001155,M00026,2026-07-22,3503,63.99
T0001156,M00026,2026-06-09,3002,68.01
T0001157,M00026,2025-08-19,5411,29.89
T0001158,M00026,2026-04-12,5941,118.98
T0001159,M00026,2026-07-10,5814,105.64
T0001160,M00026,2026-04-27,3002,311.2
T0001161,M00026,2026-06-12,5411,234.01
T0001162,M00026,2026-05-25,3002,33.59
T0001163,M00026,2026-01-01,5411,151.46
T0001164,M00026,2025-11-15,3001,25.77
T0001165,M00026,2026-06-07,4900,133.74
T0001166,M00026,2026-01-06,5812,39.78
T0001167,M00026,2026-01-15,3502,23.97
T0001168,M00026,2026-01-15,5812,88.24
T0001169,M00026,2025-12-07,5311,4.6
T0001170,M00026,2026-03-11,7011,11.58
T0001171,M00026,2025-11-27,3001,55.84
T0001172,M00027,2026-03-30,3001,98.61
T0001173,M00027,2025-10-08,5311,119.32
T0001174,M00027,2026-05-07,5941,65.61
T0001175,M00027,2026-06-10,3501,212.05
T0001176,M00027,2025-10-19,3503,99.23
