member_id,nudge_date,channel,acted_within_14d
M00106,2026-07-19,push,0
M00106,2025-11-03,in_app,0
M00106,2025-09-02,in_app,0
M00106,2026-04-28,push,0
M00106,2026-03-10,in_app,1
M00106,2025-08-08,in_app,0
M00107,2025-10-15,email,1
M00107,2025-08-07,push,0
M00107,2025-09-17,push,0
M00107,2025-08-08,in_app,0
M00107,2026-03-08,push,1
M00107,2026-01-02,in_app,0
M00107,2026-01-19,push,0
M00107,2025-09-18,push,1
M00107,2026-07-23,email,0
M00107,2025-11-18,push,0
M00107,2026-03-13,email,0
M00107,2026-04-24,in_app,0
M00108,2025-11-10,in_app,1
M00108,2026-06-25,push,1
M00108,2026-05-07,in_app,0
M00108,2025-12-11,in_app,0
M00108,2025-10-10,push,1
M00108,2025-09-27,push,0
M00108,2026-04-15,email,1
M00108,2025-08-01,in_app,1
M00108,2026-07-02,in_app,1
M00109,2026-01-19,push,0
M00109,2025-12-16,email,1
M00109,2026-03-14,email,1
M00109,2026-04-02,in_app,1
M00109,2025-08-29,push,1
M00109,2026-01-01,email,1
M00109,2025-08-26,in_app,0
M00110,2026-05-29,email,1
M00110,2025-08-21,in_app,1
M00110,2025-12-06,email,0
M00110,2026-04-14,email,1
M00110,2025-07-27,email,1
M00110,2025-09-14,push,0
M00110,2025-07-24,email,0
M00110,2026-02-10,email,0
M00111,2026-01-24,push,0
M00111,2026-02-23,push,1
M00111,2026-07-01,email,0
M00111,2026-01-13,push,1
M00111,2025-10-21,in_app,0
M00111,2026-07-17,in_app,0
M00111,2025-08-21,email,1
M00111,2025-10-16,push,1
M00111,2025-10-01,push,0
M00112,2026-07-13,email,0
M00112,2026-03-31,in_app,0
M00112,2026-06-25,in_app,1
M00112,2025-08-19,push,1
M00112,2026-04-12,in_app,1
M00112,2026-07-03,in_app,0
M00112,2025-08-07,push,1
M00112,2026-01-31,push,0
M00112,2025-09-04,push,0
M00112,2026-02-21,push,0
M00112,2026-07-06,in_app,1
M00112,2026-05-27,email,1
M00113,2025-11-05,push,0
M00113,2026-04-11,in_app,0
M00113,2025-08-14,push,0
M00113,2026-01-07,in_app,1
M00113,2025-08-02,email,1
M00113,2026-05-10,email,1
M00113,2025-11-15,email,1
M00113,2026-06-01,email,1
M00113,2026-07-11,in_app,0
M00113,2026-05-12,email,0
M00114,2025-08-18,email,0
M00114,2025-08-26,in_app,0
M00114,2026-01-12,in_app,1
M00114,2026-07-10,email,1
M00114,2025-07-27,email,0
M00114,2026-05-26,in_app,0
M00114,2025-08-25,in_app,0
M00114,2026-02-07,in_app,0
M00114,2026-02-26,in_app,0
M00115,2025-10-29,email,0
M00115,2026-05-12,email,0
M00115,2026-03-09,email,0
M00115,2026-01-27,in_app,1
M00115,2026-06-21,push,1
M00116,2025-08-03,push,1
M00116,2026-05-04,push,0
M00116,2025-09-09,in_app,1
M00116,2025-09-06,email,1
M00116,2026-06-17,push,1
M00116,2026-06-25,email,0
M00116,2025-08-20,push,0
M00116,2025-09-02,push,0
M00116,2025-09-28,email,0
M00116,2026-06-02,email,1
M00116,2026-03-07,in_app,1
M00117,2026-04-16,email,0
M00117,2026-05-13,email,0
M00118,2025-11-06,in_app,0
M00118,2025-10-29,email,1
M00118,2025-08-10,in_app,1
M00118,2025-11-13,push,1
M00118,2026-03-30,in_app,1
M00118,2026-05-05,push,1
M00118,2026-03-18,in_app,0
M00118,2025-10-25,email,0
M00119,2026-01-09,email,0
M00119,2026-05-02,email,0
M00119,2025-08-12,in_app,0
M00119,2026-05-31,in_app,0
M00119,2026-04-30,push,1
M00120,2026-04-06,push,0
M00120,2026-03-02,in_app,0
M00120,2026-01-02,email,1
M00120,2026-02-07,email,0
M00120,2026-07-10,email,0
M00120,2026-05-27,email,0
M00120,2026-04-19,in_app,0
M00120,2025-12-01,email,0
M00120,2026-03-01,email,0
M00120,2026-01-06,push,0
M00120,2025-12-09,email,0
M00121,2026-06-09,push,1
M00121,2026-03-17,in_app,0
M00121,2025-12-15,email,0
M00121,2025-12-25,in_app,0
M00121,2026-01-02,in_app,1
M00121,2025-08-16,email,1
M00122,2026-05-15,in_app,1
M00122,2025-10-08,push,1
M00122,2026-03-23,email,0
M00122,2026-07-10,in_app,1
M00122,2026-07-08,in_app,1
M00122,2026-07-07,email,1
M00122,2026-06-29,email,1
M00123,2026-03-28,push,0
M00123,2026-04-27,in_app,0
M00123,2025-08-13,in_app,0
M00123,2026-04-20,email,1
M00123,2026-01-08,email,1
M00123,2025-10-30,push,1
M00123,2025-12-17,email,0
M00123,2025-11-20,in_app,1
M00123,2025-07-30,email,1
M00123,2025-11-12,push,1
M00123,2025-10-12,push,0
M00123,2025-08-20,email,1
M00123,2026-05-23,push,1
M00124,2025-11-13,email,1
M00124,2025-08-27,push,0
M00124,2025-09-12,push,1
M00124,2025-10-23,in_app,0
M00124,2026-03-17,in_app,1
M00124,2026-05-16,email,0
M00125,2025-08-14,in_app,0
M00125,2026-01-11,push,1
M00125,2025-11-24,push,1
M00125,2025-11-12,in_app,1
M00125,2026-05-23,push,0
M00125,2026-06-17,in_app,1
M00125,2026-05-17,push,0
M00125,2026-05-09,in_app,1
M00126,2026-07-22,in_app,0
M00126,2025-08-02,email,0
M00126,2026-01-22,in_app,1
M00126,2026-01-14,email,1
M00126,2025-08-10,email,1
M00126,2025-08-19,email,1
M00126,2026-03-13,in_app,1
M00126,2026-03-01,push,1
M00127,2026-01-31,in_app,1
M00127,2025-11-12,push,1
M00127,2026-06-12,email,0
M00127,2026-01-08,push,0
M00127,2026-05-11,in_app,0
M00127,2026-04-09,push,0
M00127,2026-07-14,push,0
M00127,2026-06-19,in_app,0
M00127,2025-11-27,in_app,1
M00127,2025-10-15,in_app,1
M00127,2026-05-19,email,0
M00127,2025-11-05,push,0
M00128,2026-05-08,push,0
M00128,2025-08-16,push,1
M00128,2026-03-18,in_app,0
M00128,2026-06-05,push,0
M00128,2026-05-04,in_app,0
M00128,2026-01-18,push,1
M00128,2026-02-18,email,1
M00128,2026-05-31,in_app,1
M00128,2026-03-14,in_app,0
M00128,2026-01-31,in_app,0
M00129,2026-03-25,email,0
M00129,2026-04-26,email,0
M00129,2026-06-25,in_app,1
M00129,2025-11-20,in_app,0
M00129,2026-06-12,push,0
M00129,2026-07-22,push,0
M00129,2026-02-06,push,0
M00129,2026-01-02,in_app,1
M00129,2025-08-15,push,1
M00130,2026-06-19,push,1
M00130,2026-06-07,in_app,1
M00130,2025-09-06,in_app,1
M00131,2025-09-15,in_app,0
M00131,2025-12-23,push,0
M00131,2025-09-24,push,1
M00131,2025-08-15,email,0
M00131,2025-07-30,in_app,1
M00131,2026-03-23,email,0
M00132,2026-05-04,email,0
M00132,2025-12-24,email,1
M00132,2026-03-05,push,0
M00132,2025-10-05,email,1
M00132,2026-06-20,push,0
M00132,2025-09-18,in_app,0
M00132,2025-11-19,in_app,1
M00132,2026-03-23,in_app,0
M00133,2026-03-28,push,1
M00133,2025-08-10,push,0
M00133,2026-06-29,push,1
M00133,2025-10-22,in_app,0
M00133,2026-03-13,in_app,1
M00133,2026-02-16,email,0
M00133,2026-06-08,email,1
M00134,2025-08-06,in_app,0
M00134,2025-10-21,in_app,0
M00134,2026-01-16,in_app,1
M00134,2025-09-17,email,0
M00134,2026-01-24,push,1
M00134,2026-02-02,in_app,0
M00134,2026-02-03,push,0
M00135,2025-09-05,email,0
M00135,2025-12-13,push,0
M00135,2025-09-20,email,1
M00135,2026-04-26,in_app,1
M00135,2026-04-05,in_app,0
M00135,2025-10-04,in_app,0
M00136,2026-01-18,email,0
M00136,2026-04-04,email,0
M00136,2026-03-27,push,0
M00136,2026-02-09,in_app,0
M00136,2025-11-09,push,1
M00136,2025-12-07,email,0
M00136,2025-08-31,email,0
M00136,2025-11-04,email,1
M00137,2026-03-21,push,0
M00137,2025-10-29,email,0
M00137,2025-07-24,push,0
M00137,2026-03-31,push,0
M00137,2026-02-02,in_app,0
M00137,2026-02-27,in_app,0
M00137,2026-02-23,push,0
M00137,2025-07-29,email,0
M00138,2026-03-03,push,0
M00138,2026-05-20,in_app,1
M00138,2025-10-19,push,1
M00138,2025-09-06,push,0
M00138,2025-11-03,in_app,0
M00139,2026-02-17,in_app,1
M00139,2026-03-21,in_app,1
M00139,2025-09-06,in_app,1
M00139,2026-04-17,push,1
M00139,2025-08-24,push,1
M00139,2026-07-12,email,0
M00139,2026-01-19,email,0
M00139,2025-10-10,email,0
M00139,2026-05-09,email,0
M00139,2025-11-20,push,0
M00140,2025-07-31,email,0
M00140,2025-10-27,email,0
M00140,2025-10-12,email,1
M00140,2026-05-05,email,0
M00140,2025-07-31,push,0
M00140,2025-12-20,push,0
M00140,2025-11-03,push,1
M00140,2025-09-05,push,1
M00141,2026-04-27,in_app,0
M00141,2026-05-01,push,0
M00141,2026-05-22,email,0
M00141,2025-11-07,email,1
M00141,2025-07-29,email,0
M00141,2026-01-10,email,0
M00141,2025-07-24,push,1
M00141,2026-04-04,email,0
M00141,2026-04-07,push,0
M00141,2025-08-22,in_app,0
M00142,2025-10-08,in_app,1
M00142,2026-03-05,in_app,1
M00142,2025-08-24,push,0
M00142,2026-06-14,email,0
M00142,2025-11-12,email,1
M00142,2026-02-07,email,1
M00142,2025-10-03,email,0
M00142,2025-08-12,in_app,1
M00142,2026-02-24,push,1
M00143,2026-05-26,in_app,1
M00143,2026-02-14,email,1
M00143,2026-03-09,email,1
M00144,2026-05-03,in_app,0
M00144,2025-08-02,in_app,0
M00144,2025-10-28,in_app,0
M00144,2026-07-13,email,0
M00144,2026-07-09,email,0
M00144,2026-06-24,in_app,0
M00144,2026-01-23,push,0
M00144,2026-05-27,in_app,0
M00145,2025-08-15,in_app,0
M00145,2025-11-24,in_app,1
M00145,2025-09-05,in_app,1
M00145,2026-02-22,push,1
M00145,2025-10-14,in_app,1
M00145,2026-01-21,push,1
M00145,2025-08-16,email,1
M00145,2025-07-23,push,1
M00145,2025-11-08,push,1
M00145,2026-01-11,in_app,0
M00145,2026-01-19,push,0
M00145,2026-01-28,email,1
M00145,2025-10-19,in_app,0
M00145,2025-10-01,in_app,1
M00146,2026-05-24,push,0
M00146,2026-07-07,push,0
M00146,2025-07-26,in_app,0
M00146,2026-06-16,email,0
M00146,2025-12-13,push,0
M00146,2026-06-27,email,0
M00146,2025-09-07,email,0
M00146,2026-01-30,push,0
M00146,2025-12-16,email,1
M00147,2025-11-14,in_app,0
M00147,2026-06-19,in_app,0
M00147,2025-08-19,push,1
M00147,2026-03-19,push,1
M00147,2026-03-06,email,1
M00147,2025-12-01,email,1
M00147,2025-09-09,push,1
M00147,2026-06-06,push,0
M00147,2025-11-05,push,0
M00148,2025-10-16,in_app,0
M00148,2025-12-27,email,0
M00148,2025-09-26,in_app,0
M00148,2026-05-05,in_app,0
M00148,2025-11-01,email,0
M00148,2026-01-23,email,0
M00148,2025-10-03,in_app,0
M00148,2026-03-09,in_app,0
M00149,2026-03-22,in_app,0
M00149,2026-06-23,push,0
M00149,2026-01-22,email,0
M00149,2026-07-14,in_app,0
M00149,2025-09-21,in_app,1
M00149,2025-11-18,email,0
M00149,2026-01-26,in_app,0
M00149,2026-02-11,email,0
M00149,2025-11-22,push,0
M00150,2026-07-08,in_app,0
M00150,2026-07-11,in_app,0
M00150,2026-01-15,in_app,0
M00150,2026-02-25,push,1
M00150,2026-01-20,email,0
M00150,2025-08-09,push,0
M00150,2025-09-11,push,0
M00150,2025-11-14,push,1
M00150,2026-03-29,push,0
M00150,2026-04-15,push,0
M00151,2025-11-14,push,0
M00151,2026-01-18,email,0
M00151,2025-12-08,email,0
M00151,2026-06-29,email,1
M00151,2025-08-28,in_app,0
M00151,2025-10-25,email,0
M00151,2026-06-24,email,0
M00151,2025-11-24,push,0
M00152,2026-03-08,in_app,0
M00152,2026-06-22,email,0
M00152,2025-08-17,in_app,1
M00152,2026-06-16,in_app,0
M00152,2025-09-23,email,0
M00152,2026-07-09,email,0
M00152,2025-10-20,email,0
M00152,2025-08-13,email,1
M00152,2025-08-29,email,0
M00152,2026-02-15,in_app,0
M00152,2025-09-08,email,0
M00152,2025-09-08,in_app,0
M00153,2025-12-17,email,0
M00153,2026-07-14,push,0
M00153,2025-12-28,email,0
M00153,2026-05-08,in_app,0
M00153,2026-05-11,in_app,1
M00153,2026-06-12,push,0
M00154,2025-07-30,email,0
M00154,2026-07-09,in_app,0
M00154,2026-06-29,push,1
M00154,2025-12-04,in_app,0
M00154,2026-01-23,push,0
M00154,2026-03-13,push,0
M00154,2025-12-24,push,1
M00154,2025-12-16,push,1
M00155,2025-10-24,in_app,0
M00155,2025-09-12,email,0
M00155,2026-01-21,email,1
M00155,2026-01-28,in_app,0
M00155,2025-12-29,push,1
M00155,2026-05-01,email,1
M00155,2025-10-07,push,1
M00155,2025-12-03,push,0
M00155,2026-01-12,email,1
M00155,2025-11-27,push,1
M00155,2025-10-29,push,1
M00155,2025-09-26,in_app,0
M00156,2025-11-05,in_app,1
M00156,2026-04-19,email,0
M00156,2025-12-14,email,0
M00156,2025-12-29,push,1
M00156,2025-09-09,in_app,0
M00156,2025-10-08,email,0
M00156,2026-02-07,in_app,1
M00156,2025-10-11,in_app,1
M00156,2026-07-22,in_app,1
M00156,2025-12-28,push,1
M00156,2025-11-19,push,0
M00156,2026-05-19,email,0
M00157,2026-04-06,push,1
M00157,2025-11-08,push,0
M00157,2026-06-30,email,0
M00157,2025-09-02,in_app,0
M00157,2026-04-30,push,0
M00157,2025-11-06,push,0
M00157,2025-12-07,in_app,0
M00157,2026-02-15,in_app,1
M00157,2025-10-30,email,0
M00157,2026-05-27,push,1
M00157,2026-03-28,in_app,0
M00158,2025-10-03,email,1
M00158,2025-09-24,email,1
M00158,2026-01-19,email,0
M00158,2026-02-24,email,0
M00158,2026-03-20,in_app,1
M00158,2025-08-02,email,0
M00158,2025-11-15,email,0
M00158,2025-09-06,push,0
M00158,2025-11-11,email,1
M00158,2025-07-23,push,1
M00158,2026-02-21,in_app,0
M00158,2026-06-04,in_app,1
M00158,2026-02-24,email,0
M00159,2026-01-23,in_app,1
M00159,2025-12-15,push,1
M00159,2026-01-04,push,0
M00159,2026-04-17,email,0
M00159,2026-05-03,email,0
M00159,2026-02-16,email,1
M00159,2025-09-13,in_app,1
M00159,2025-08-19,push,0
M00159,2026-04-14,email,0
M00159,2025-10-21,push,0
M00160,2025-10-21,in_app,0
M00160,2025-11-10,push,0
M00160,2025-08-03,in_app,1
M00160,2026-06-16,email,0
M00160,2026-03-30,email,0
M00160,2026-06-09,in_app,0
M00160,2026-04-24,in_app,0
M00160,2025-11-17,push,0
M00160,2025-10-07,in_app,1
M00160,2025-10-28,email,0
M00161,2026-04-15,email,0
M00161,2026-01-10,email,0
M00161,2025-11-27,in_app,1
M00161,2026-01-05,in_app,0
M00161,2026-07-13,in_app,0
M00161,2026-04-06,push,0
M00161,2026-03-25,push,0
M00161,2025-12-19,push,0
M00161,2026-04-03,email,1
M00161,2026-06-08,in_app,0
M00162,2025-08-08,in_app,0
M00162,2026-04-02,email,1
M00162,2026-05-12,email,0
M00162,2026-01-09,in_app,0
M00162,2026-02-17,in_app,1
M00162,2025-12-02,email,1
M00162,2025-11-16,email,1
M00162,2025-12-19,email,1
M00162,2025-10-04,push,0
M00162,2026-06-29,in_app,1
M00162,2025-10-28,email,0
M00163,2025-10-10,in_app,0
M00163,2025-12-11,push,0
M00163,2025-10-29,push,1
M00163,2025-10-25,in_app,1
M00163,2025-08-03,push,0
M00163,2026-03-29,email,1
M00163,2026-07-05,email,1
M00163,2026-03-18,push,1
M00163,2026-04-07,push,1
M00164,2026-01-03,email,0
M00164,2026-06-30,push,0
M00164,2025-09-02,push,0
M00164,2025-07-25,push,0
M00164,2025-12-13,push,0
M00164,2026-01-28,push,0
M00164,2026-04-08,in_app,0
M00164,2025-11-10,email,1
M00164,2025-08-15,push,0
M00164,2026-04-10,push,0
M00164,2026-05-01,email,0
M00164,2025-08-05,in_app,0
M00164,2026-02-14,push,0
M00165,2025-10-20,in_app,0
M00165,2026-01-09,push,1
M00165,2026-05-27,in_app,0
M00165,2026-01-29,email,1
M00166,2026-03-19,email,0
M00166,2026-04-27,push,0
M00166,2025-12-30,in_app,1
M00166,2025-07-28,in_app,0
M00166,2026-07-09,email,0
M00166,2026-01-18,email,0
M00166,2026-06-04,email,0
M00166,2025-10-25,in_app,0
M00167,2025-11-14,email,1
M00167,2026-04-26,email,0
M00167,2026-03-09,in_app,1
M00167,2025-11-01,in_app,0
M00167,2026-05-20,email,0
M00167,2025-08-27,push,0
M00167,2026-05-23,in_app,0
M00167,2025-09-11,push,1
M00167,2026-06-19,in_app,0
M00167,2026-06-26,email,0
M00167,2026-06-11,push,1
M00168,2026-01-31,in_app,1
M00168,2026-02-28,in_app,0
M00168,2026-05-04,in_app,0
M00168,2025-08-26,push,0
M00168,2026-02-15,email,0
M00168,2026-05-24,in_app,0
M00168,2026-03-10,in_app,0
M00169,2025-08-30,push,1
M00169,2025-12-27,in_app,1
M00169,2025-08-07,in_app,0
M00169,2025-11-08,email,1
M00169,2026-03-14,in_app,1
M00169,2025-08-12,in_app,0
M00169,2026-04-28,email,1
M00169,2026-07-01,in_app,0
M00170,2025-10-07,email,1
M00170,2025-11-01,push,0
M00170,2025-11-20,in_app,0
M00170,2026-02-14,email,0
M00170,2026-06-25,in_app,0
M00170,2026-05-10,in_app,0
M00170,2025-11-17,email,0
M00170,2026-06-25,push,0
M00170,2025-08-14,email,0
M00170,2026-06-21,email,1
M00170,2026-07-14,email,0
M00170,2026-01-29,in_app,0
M00170,2025-10-28,in_app,0
M00170,2026-03-03,in_app,0
M00170,2026-01-08,in_app,0
M00170,2026-03-05,push,1
M00171,2026-06-15,push,0
M00171,2026-03-30,push,1
M00171,2026-02-08,email,0
M00171,2026-07-10,push,0
M00171,2026-04-27,email,1
M00171,2026-04-20,in_app,0
M00171,2026-02-23,email,0
M00171,2025-12-13,email,1
M00171,2025-08-25,push,0
M00171,2025-08-13,push,0
M00172,2025-10-30,push,1
M00172,2025-10-09,push,0
M00172,2025-09-24,in_app,0
M00172,2026-04-15,in_app,0
M00172,2025-08-19,in_app,0
M00172,2025-11-21,push,0
M00172,2025-09-19,in_app,0
M00172,2025-09-10,push,1
M00172,2026-02-04,email,1
M00172,2026-03-25,email,0
M00172,2026-06-09,in_app,0
M00173,2026-03-22,push,1
M00173,2026-02-07,email,0
M00173,2025-11-01,push,0
M00173,2025-12-31,push,0
M00173,2025-11-20,in_app,0
M00173,2025-12-16,email,1
M00173,2025-08-22,in_app,1
M00173,2026-03-16,push,0
M00173,2026-07-23,push,0
M00173,2025-11-26,in_app,0
M00174,2026-02-05,push,1
M00174,2026-01-24,email,1
M00174,2026-01-14,push,0
M00174,2025-10-28,push,1
M00174,2025-08-13,push,0
M00174,2025-11-17,email,1
M00174,2025-11-11,push,1
M00175,2026-04-18,push,0
M00175,2026-04-24,push,0
M00175,2026-02-19,push,1
M00175,2025-11-22,in_app,1
M00175,2026-05-24,push,0
M00175,2026-06-24,in_app,0
M00175,2025-11-24,email,1
M00175,2025-09-25,push,1
M00175,2025-11-19,in_app,0
M00175,2025-08-30,push,0
M00175,2025-07-25,email,1
M00175,2026-07-12,in_app,1
M00175,2025-10-24,email,0
M00175,2025-11-18,in_app,0
M00176,2025-12-29,push,1
M00176,2025-07-24,email,1
M00176,2026-02-09,in_app,0
M00176,2025-09-16,push,1
M00176,2025-11-15,push,1
M00176,2026-04-15,in_app,1
M00176,2026-01-30,push,1
M00176,2026-02-22,email,1
M00177,2026-02-10,push,0
M00177,2026-01-08,email,0
M00177,2025-08-25,in_app,0
M00177,2026-03-21,email,0
M00177,2026-03-17,in_app,0
M00177,2026-04-13,in_app,0
M00177,2026-02-14,push,0
M00177,2026-04-09,email,0
M00177,2025-10-03,in_app,0
M00177,2026-05-02,push,1
M00177,2025-12-10,push,1
M00178,2025-10-04,email,1
M00178,2026-01-09,email,0
M00178,2025-12-27,in_app,1
M00178,2026-07-23,push,0
M00178,2026-07-13,in_app,0
M00178,2025-12-29,push,0
M00178,2025-11-05,email,0
M00179,2025-12-02,email,0
M00179,2026-07-13,in_app,0
M00179,2026-06-06,email,1
M00179,2026-06-14,in_app,0
M00179,2026-06-09,email,0
M00179,2025-11-20,in_app,0
M00180,2026-01-10,in_app,0
M00180,2026-03-28,in_app,1
M00180,2026-01-23,email,0
M00180,2026-04-29,push,0
M00180,2025-08-02,push,0
M00180,2026-03-23,push,0
M00180,2025-08-24,email,0
M00180,2026-07-23,in_app,1
M00180,2025-08-04,email,0
M00181,2025-09-21,email,1
M00181,2025-10-13,in_app,1
M00181,2026-05-22,email,0
M00181,2026-03-26,push,0
M00181,2025-09-19,push,0
M00181,2025-08-26,push,0
M00181,2026-03-17,in_app,0
M00182,2025-08-21,in_app,0
M00182,2025-12-24,email,0
M00182,2026-06-09,push,0
M00182,2026-03-07,email,0
M00182,2025-12-28,email,0
M00182,2026-07-10,email,0
M00182,2026-02-16,in_app,0
M00183,2026-07-21,email,1
M00183,2026-03-14,in_app,0
M00183,2025-08-17,in_app,1
M00183,2025-10-06,in_app,1
M00183,2025-09-09,in_app,0
M00183,2026-01-29,in_app,1
M00183,2026-01-19,push,0
M00183,2026-06-15,push,1
M00183,2025-12-02,email,1
M00183,2026-05-22,email,0
M00184,2025-09-15,in_app,1
M00184,2025-11-20,push,0
M00184,2025-09-21,push,0
M00184,2025-11-04,push,0
M00184,2025-11-12,push,0
M00184,2025-11-08,email,0
M00184,2026-04-05,in_app,0
M00184,2026-05-12,in_app,1
M00184,2026-07-02,email,1
M00185,2025-09-06,email,1
M00185,2025-09-04,in_app,0
M00186,2026-01-04,email,0
M00186,2026-05-28,email,1
M00186,2025-07-26,email,1
M00186,2026-03-26,push,1
M00186,2026-04-06,email,0
M00186,2025-07-31,email,0
M00186,2025-11-11,email,0
M00186,2025-11-06,email,1
M00187,2025-09-30,in_app,0
M00187,2025-09-30,email,0
M00187,2026-01-28,in_app,0
M00187,2025-12-03,push,0
M00187,2026-02-04,push,0
M00187,2026-02-14,push,1
M00187,2026-05-14,email,0
M00187,2025-10-09,email,0
M00187,2025-10-01,email,0
M00187,2025-12-10,push,1
M00187,2025-11-21,push,0
M00188,2026-02-27,push,1
M00188,2026-06-07,in_app,1
M00188,2026-03-05,push,1
M00188,2026-02-07,push,0
M00188,2025-09-03,in_app,0
M00188,2025-12-20,email,0
M00188,2025-10-31,email,0
M00188,2025-11-04,email,0
M00188,2026-04-01,email,0
M00188,2026-02-01,push,0
M00188,2025-08-25,in_app,1
M00188,2026-03-26,push,1
M00189,2026-07-19,email,0
M00189,2025-12-02,email,0
M00189,2025-10-20,push,0
M00189,2025-12-14,push,0
M00189,2025-09-11,push,0
M00189,2026-04-16,in_app,1
M00189,2025-10-14,in_app,0
M00189,2025-08-30,email,1
M00190,2025-08-17,push,0
M00190,2025-12-26,push,1
M00190,2025-08-11,push,1
M00190,2025-08-08,push,1
M00190,2025-08-27,in_app,1
M00190,2025-12-28,email,0
M00190,2026-06-21,email,0
M00190,2026-05-17,push,1
M00190,2026-05-18,push,0
M00190,2025-09-13,push,0
M00190,2026-06-13,push,0
M00190,2025-12-14,in_app,1
M00190,2025-07-29,email,1
M00190,2026-02-07,email,0
M00190,2026-06-27,in_app,0
M00190,2025-12-20,email,1
M00190,2025-08-06,in_app,0
M00190,2026-03-20,email,1
M00191,2026-03-25,push,0
M00191,2025-09-20,in_app,1
M00191,2026-05-04,email,0
M00191,2026-01-16,email,0
M00191,2025-12-15,push,1
M00191,2026-03-30,email,0
M00191,2026-05-02,email,1
M00191,2025-10-06,email,1
M00191,2026-02-10,push,0
M00191,2025-10-05,in_app,0
M00191,2026-04-01,in_app,0
M00191,2026-02-26,email,0
M00191,2026-03-14,push,1
M00191,2026-03-05,push,0
M00191,2026-01-31,push,0
M00192,2025-07-30,push,1
M00192,2025-08-19,email,1
M00192,2026-05-19,email,1
M00192,2025-09-08,email,1
M00192,2026-04-29,push,0
M00192,2025-08-07,in_app,0
M00193,2026-04-28,push,0
M00193,2025-10-25,email,1
M00193,2026-04-15,email,0
M00193,2025-12-23,email,0
M00193,2025-08-03,email,0
M00193,2025-11-26,push,0
M00193,2026-05-27,email,0
M00193,2025-08-14,in_app,0
M00193,2026-04-24,email,0
M00193,2026-02-04,push,1
M00193,2025-08-24,in_app,0
M00193,2025-09-22,email,0
M00194,2026-06-23,in_app,0
M00194,2026-04-02,push,0
M00194,2026-05-30,email,0
M00194,2025-12-06,email,0
M00194,2025-12-25,in_app,0
M00194,2026-02-24,email,0
M00194,2025-08-14,email,0
M00194,2025-11-26,push,0
M00194,2025-07-25,email,1
M00194,2026-03-07,in_app,1
M00194,2026-04-10,email,0
M00194,2025-11-14,in_app,1
M00194,2026-06-08,push,0
M00195,2026-01-23,in_app,0
M00195,2026-06-01,push,0
M00195,2025-09-29,push,0
M00195,2026-05-17,in_app,0
M00195,2025-09-23,push,0
M00195,2026-02-14,in_app,0
M00195,2026-04-24,email,0
M00195,2025-11-19,email,1
M00196,2026-07-21,push,0
M00196,2025-12-04,in_app,0
M00196,2026-02-25,push,1
M00196,2025-12-06,push,1
M00196,2026-07-14,email,0
M00196,2025-08-02,in_app,1
M00197,2026-01-29,in_app,1
M00197,2026-02-16,push,1
M00197,2026-05-27,in_app,0
M00197,2025-12-15,push,1
M00197,2026-05-17,email,1
M00197,2025-12-14,in_app,1
M00197,2025-11-26,in_app,1
M00197,2026-03-06,email,1
M00197,2025-10-19,email,1
M00197,2025-09-12,email,0
M00197,2025-10-09,push,1
M00197,2025-12-03,in_app,1
M00197,2026-01-15,push,1
M00197,2026-02-10,email,0
M00197,2026-07-05,in_app,1
M00197,2025-08-07,in_app,1
M00197,2025-07-30,email,1
M00198,2026-05-18,email,0
M00198,2025-10-24,email,0
M00198,2025-12-20,push,0
M00198,2026-02-03,in_app,0
M00198,2026-02-04,in_app,0
M00198,2026-06-09,email,0
M00198,2026-04-09,in_app,1
M00198,2025-12-12,push,0
M00198,2026-02-18,email,1
M00198,2025-07-28,in_app,1
